SP-[1] Epoch: 1/800 | Time: 0m06s (Train 0m05s  Val 0m01s) | Train: LR 0.010000000000000002  Loss 0.65  Acc 27.16% | Val: Loss nan  Acc(top1) 17.24% | HA 0.00@0
SP-[1] Epoch: 133/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 75.00% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 134/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 72.84% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 135/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 71.75% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 136/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 72.00% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 137/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 71.15% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 138/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 74.04% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 139/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 71.63% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 140/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 76.20% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 141/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 74.64% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 142/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 72.84% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 143/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 72.00% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 144/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 72.48% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 145/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 73.80% | Val: Loss nan  Acc(top1) 90.04% | HA 93.49@83

SP-[1] Epoch: 146/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 75.60% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 147/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.20% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 148/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.52% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 149/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 73.92% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 150/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.68% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 151/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.64% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 152/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.32% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 153/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.04% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 154/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.08% | Val: Loss nan  Acc(top1) 90.04% | HA 93.49@83

SP-[1] Epoch: 155/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 75.00% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 156/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 70.19% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 157/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 72.60% | Val: Loss nan  Acc(top1) 92.72% | HA 93.49@83

SP-[1] Epoch: 158/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 75.48% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 159/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 74.76% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 160/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 72.72% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 161/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.76% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 162/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 72.84% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 163/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 75.84% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 164/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 75.00% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 165/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 72.24% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 166/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.92% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 167/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 73.44% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 168/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 73.08% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 169/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.40% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 170/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.04% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 171/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.64% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 172/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 75.12% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 173/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 75.48% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 174/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 72.96% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 175/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 75.00% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 176/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.25  Acc 77.52% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 177/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.92% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 178/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.80% | Val: Loss nan  Acc(top1) 93.10% | HA 93.49@83

SP-[1] Epoch: 179/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 77.04% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 180/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 73.32% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 181/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 72.12% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 182/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 75.60% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 183/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 76.44% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 184/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 75.72% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 185/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 75.00% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 186/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 74.16% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 187/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 74.40% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 188/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 74.28% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 189/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 75.48% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 190/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 73.92% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 191/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 76.08% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 192/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.56% | Val: Loss nan  Acc(top1) 93.10% | HA 93.49@83

SP-[1] Epoch: 193/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 79.09% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 194/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 72.12% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 195/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.80% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 196/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 71.51% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 197/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 74.04% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 198/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 74.52% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 199/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 77.04% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 200/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 74.64% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 201/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 71.63% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 202/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 72.24% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 203/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 74.04% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 204/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 73.80% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 205/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 71.51% | Val: Loss nan  Acc(top1) 93.10% | HA 93.49@83

SP-[1] Epoch: 206/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.28% | Val: Loss nan  Acc(top1) 93.49% | HA 93.49@83

SP-[1] Epoch: 207/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 74.76% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 208/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 75.12% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 209/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 72.60% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 210/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 71.75% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 211/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 72.12% | Val: Loss nan  Acc(top1) 89.66% | HA 93.49@83

SP-[1] Epoch: 212/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.56% | Val: Loss nan  Acc(top1) 92.72% | HA 93.49@83

SP-[1] Epoch: 213/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.80% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 214/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.80% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 215/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 70.91% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 216/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 72.60% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 217/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 70.43% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 218/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.32% | Val: Loss nan  Acc(top1) 90.04% | HA 93.49@83

SP-[1] Epoch: 219/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 72.84% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 220/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 76.32% | Val: Loss nan  Acc(top1) 90.04% | HA 93.49@83

SP-[1] Epoch: 221/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 75.72% | Val: Loss nan  Acc(top1) 90.04% | HA 93.49@83

SP-[1] Epoch: 222/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 74.52% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 223/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.88% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 224/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.04% | Val: Loss nan  Acc(top1) 89.66% | HA 93.49@83

SP-[1] Epoch: 225/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 75.60% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 226/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.16% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 227/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 74.16% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 228/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.32% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 229/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 73.68% | Val: Loss nan  Acc(top1) 90.04% | HA 93.49@83

SP-[1] Epoch: 230/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 73.20% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 231/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 73.32% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 232/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 75.12% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 233/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 71.39% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 234/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 73.80% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 235/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 75.60% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 236/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 71.88% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 237/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 76.68% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 238/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.25  Acc 77.64% | Val: Loss nan  Acc(top1) 92.34% | HA 93.49@83

SP-[1] Epoch: 239/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 73.32% | Val: Loss nan  Acc(top1) 93.10% | HA 93.49@83

SP-[1] Epoch: 240/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 73.44% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 241/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 75.48% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 242/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.29  Acc 72.60% | Val: Loss nan  Acc(top1) 90.42% | HA 93.49@83

SP-[1] Epoch: 243/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 75.36% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 244/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 73.92% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 245/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.28  Acc 73.56% | Val: Loss nan  Acc(top1) 90.04% | HA 93.49@83

SP-[1] Epoch: 246/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 74.16% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 247/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 72.48% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 248/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.25  Acc 75.60% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 249/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.29  Acc 73.68% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 250/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.28  Acc 73.80% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 251/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.29  Acc 73.20% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 252/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 74.28% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 253/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 70.55% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 254/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 73.08% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 255/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.29  Acc 71.63% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 256/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.26  Acc 77.16% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 257/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.26  Acc 74.40% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 258/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 77.16% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 259/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.29  Acc 72.60% | Val: Loss nan  Acc(top1) 91.95% | HA 93.49@83

SP-[1] Epoch: 260/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 72.72% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 261/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.26  Acc 75.00% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 262/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 74.16% | Val: Loss nan  Acc(top1) 91.57% | HA 93.49@83

SP-[1] Epoch: 263/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 75.36% | Val: Loss nan  Acc(top1) 90.80% | HA 93.49@83

SP-[1] Epoch: 264/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.26  Acc 73.08% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 265/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 74.88% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

SP-[1] Epoch: 266/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.27  Acc 75.72% | Val: Loss nan  Acc(top1) 91.19% | HA 93.49@83

